0
142.03
218.26
933.83
274.25
96.71
313.7
744.41
768.67
457.96
459.53
216.76
155.83
1956.96
1623.61
380.3
331.63
95.55
615.44
137.48
295.6
273.98
130.36
130.11
420.61
763.26
326.28
1187.74
419.33
163.39
710.97
168.23
645.81
305.77
144.66
545.47
603.89
534.35
152.01
137.71
576.62
1957.2
371.57
50.25
329.45
234.85
1884.02
253.36
46.27
118.87
98.34
748.33
572.76
174.64
228.2
959.68
358.47
302.5
1447.53
365.08
726.18
254.66
652.14
763.36
38.69
1878.26
615.51
626.89
193.1
244.0
145.47
550.85
392.72
280.55
384.39
393.14
175.65
381.73
428.69
1662.92
332.61
266.04
1770.92
549.55
1056.06
358.49
143.19
852.31
40.11
246.93
99.58
677.78
142.52
389.65
1014.51
252.95
401.23
143.66
176.05
253.81
302.45
76.69
145.98
346.8
953.0
96.28
551.78
631.38
189.91
383.7
390.21
1111.7
454.08
316.16
224.51
173.72
352.29
46.63
190.3
610.08
129.58
402.74
130.36
350.32
478.48
187.38
793.37
496.19
146.43
337.28
424.0
527.37
379.03
517.83
221.9
654.71
176.57
581.33
491.05
183.3
210.01
133.42
363.09
265.01
312.68
80.37
447.76
465.34
676.86
805.48
248.99
