lat,lon,BTS-1,BTS-2,BTS-3,BTS-4,BTS-5,BTS-6
-8.07757,-34.90234938235294,143.28289999877214,125.18330634956942,114.26147135412018,125.18330377328928,152.42448174196997,147.70711648274255
-8.07757,-34.902136019607845,142.8806403335439,124.25545031859457,115.4947918188349,124.25544767590131,152.1057550716218,147.45734951779258
-8.07757,-34.901922656862745,142.47818118629965,123.3033957234596,116.68756893610927,123.30339301104479,151.78653405487768,147.21104841733634
-8.07757,-34.901709294117644,142.07573186573566,122.32592521905863,117.84227089464261,122.32592243338104,151.46690148602784,146.9684143322734
-8.07757,-34.90149593137255,141.67351672603468,121.32173520978523,118.9611582276045,121.32173234705104,151.1469452535231,146.7296524889866
-8.07757,-34.90128256862745,141.27177586062066,120.28942869070295,120.04630499913779,120.28942574684532,150.82675855529942,146.49497190185247
-8.07757,-34.90106920588235,140.8707657894527,119.22750757961532,121.09961760556061,119.22750455027182,150.50644011714854,146.26458504896317
-8.07757,-34.90085584313726,140.47076013249114,118.13436457100309,122.12285145432136,118.13436145149231,150.18609441316917,146.03870750986982
-8.07757,-34.90064248039216,140.0720502612556,117.00827458239652,123.11762576354104,117.00827136769354,149.8658318874975,145.81755756461965
-8.07757,-34.90042911764706,139.67494591924265,115.8473859214885,124.08543670258283,115.84738260619977,149.54576917638448,145.60135575363327
-8.07757,-34.90021575490196,139.27977580038254,114.64971138626896,125.02766907189007,114.64970796460759,149.2260293292433,145.3903243980843
-8.07757,-34.900002392156864,138.88688807391276,113.41311963623198,125.94560669682838,113.41311610199409,148.90674202751117,145.18468708106545
-8.07757,-34.899789029411764,138.49665084237301,112.13532735319762,126.84044169045137,112.1353236997422,148.58804379970502,144.98466809001505
-8.07757,-34.899575666666664,138.1094525184836,110.81389297554608,127.71328272038647,110.81388919578063,148.27007823117347,144.79049182150501
-8.07757,-34.89936230392157,137.72570210492222,109.44621317215979,128.5651623992603,109.44620925853553,147.95299616649163,144.60238214971102
-8.07757,-34.89914894117647,137.34582936015377,108.02952378154387,129.39704390229178,108.02951972606692,147.63695590254838,144.42056176056985
-8.07757,-34.89893557843137,136.97028483233728,106.56090775329488,130.20982690262693,106.56090354756157,147.32212337017498,144.24525145412244
-8.07757,-34.89872221568628,136.59953974202662,105.03731380897989,131.00435290427245,105.03730944424888,147.0086723016708,144.0766694178986
-8.07757,-34.89850885294118,136.2340856939859,103.4555912604799,131.78141004171206,103.45558672779956,146.69678438165886,143.91503047490008
-8.07757,-34.89829549019608,135.87443419797646,101.81254892732102,132.541737406636,101.81254421773872,146.38664937848822,143.76054531025017
-8.07757,-34.89808212745098,135.52111597793888,100.10504973043805,133.28602895538492,100.10504483533069,146.0784652529001,143.61341968093666
-8.07757,-34.89786876470588,135.17468004978107,98.33015780412342,134.01493704321732,98.3301527157056,145.7724382408342,143.47385361376251
-8.07757,-34.89765540196078,134.83569254852324,96.48536251658933,134.72907562653822,96.48535722868135,145.46878290676827,143.34204059692163
-8.07757,-34.89744203921568,134.50473528737007,94.56891446129987,135.4290231685754,94.56890897047248,145.16772216408896,143.2181667711652
-8.07757,-34.89722867647059,134.18240403304944,92.5803231658077,136.11532528053505,92.58031747306876,144.86948725847705,143.10241012671403
-8.07757,-34.89701531372549,133.86930648501507,90.52108555438036,136.78849712582618,90.52107966762841,144.5743177104441,142.99493971249527
-8.07757,-34.89680195098039,133.5660599498222,88.39573736148887,137.44902561171304,88.39573129902712,144.2824612130512,142.89591486447245
-8.07757,-34.896588588235296,133.2732887062638,86.21334235998151,138.09737139050858,86.21333615543972,143.99417348051554,142.80548445986153
-8.07757,-34.8963752254902,132.99162106256213,83.98954362922794,138.73397068928952,83.9895373382241,143.7097180436797,142.72378620416487
-8.07757,-34.896161862745096,132.72168611301092,81.74926714473571,139.3592369851342,81.74926085340715,143.4293659882815,142.65094595784072
-8.07757,-34.8959485,132.46411020839312,79.53003110261201,139.9735625409636,79.53002493753198,143.1533956320806,142.58707710924418
-8.07757,-34.8957351372549,132.21951316178897,77.38547732667655,140.57731981598022,77.38547146433322,142.88209213681736,142.53228000013223
-8.07757,-34.8955217745098,131.98850421997898,75.38809599779077,141.17086276178708,75.38809066950847,142.6157470518966,142.48664140979318
-8.07757,-34.8953084117647,131.7716778380973,73.62917360749918,141.75452801571709,73.62916909286628,142.35465778626266,142.45023410316907
-8.07757,-34.89509504901961,131.5696093039003,72.21318538774608,142.32863600046267,72.2131819884292,142.09912700597107,142.42311644789214
-8.07757,-34.89488168627451,131.38285026552765,71.24431999480223,142.8934919388237,71.24431798519387,141.84946195518688,142.40533210440364
-8.07757,-34.89466832352941,131.21192422397823,70.80596663841365,143.44938679093855,70.80596620262943,141.60597369925367,142.39690979260016
-8.07757,-34.89445496078432,131.05732205740614,70.93944616939936,143.99659812123127,70.93944734969014,141.36897628895346,142.39786313759635
-8.07757,-34.894241598039216,130.91949764925178,71.63192783103861,144.53539090121265,71.63193051492155,141.13878584613641,142.40819059635484
-8.07757,-34.894028235294115,130.79886369537905,72.82028907881198,145.06601825317003,72.82029303248433,140.91571957207952,142.427875466
-8.07757,-34.89381487254902,130.69578776608037,74.40868378165379,145.5887221407298,74.40868871064364,140.70009468036847,142.45688597372913
-8.07757,-34.89360150980392,130.6105886982102,76.29058832325208,146.10373401002232,76.29059393136797,140.49222725802093,142.49517544730665
-8.07757,-34.89338814705882,130.54353338899443,78.36647719584562,146.61127538577668,78.3664832239883,140.29243105935387,142.54268256421457
-8.07757,-34.89317478431372,130.49483405738084,80.55348891401812,147.1115584262555,80.55349515636343,140.10101623840924,142.59933167669843
-8.07757,-34.89296142156863,130.46464603088188,82.78809346357511,147.6047864401308,82.78809976779897,139.91828802726198,142.66503320910223
-8.07757,-34.89274805882353,130.45306610574184,85.02454744472931,148.0911543685512,85.02455370427907,139.74454536867515,142.73968412317805
-8.07757,-34.89253469607843,130.46013151650743,87.23161223725722,148.57084923490712,87.23161838131927,139.580079513048,142.82316844633715
-8.07757,-34.892321333333335,130.48581953790026,89.38904495301469,149.0440505651239,89.38905093711608,139.42517259063484,142.91535785731338
-8.07757,-34.892107970588235,130.53004772792224,91.48454878976744,149.5109307806238,91.48455458810164,139.28009617134788,143.01611232317956
-8.07757,-34.891894607843135,130.59267480672918,93.51137780505158,149.9716555659094,93.5113834046582,139.14510982546363,143.12528078126607
-8.07757,-34.89168124509804,130.6735021517022,95.46656109142603,150.4263842129596,95.46656648796684,139.02045969928895,143.24270185935706
-8.07757,-34.89146788235294,130.77227587573645,97.3496319979634,150.87526994403387,97.34963719274052,138.90637712065887,143.36820462730353
-8.07757,-34.89125451960784,130.88868944356176,99.16173948352318,151.31846021434708,99.16174448141365,138.8030772495576,143.50160937312145
-8.07757,-34.89104115686274,131.0223867704993,100.90503665030937,151.75609699636024,100.90504145835374,138.71075778923205,143.64272839680532
-8.07757,-34.89082779411765,131.17296573945038,102.58226532955464,152.18831704678254,102.58226995600421,138.62959777321856,143.79136681508965
-8.07757,-34.89061443137255,131.33998206570791,104.19647720325727,152.61525215768847,104.19648165693874,138.5597564432112,143.94732337073302
-8.07757,-34.89040106862745,131.5229534350896,105.75084907498467,153.0370293926457,105.75085336488289,138.50137223209703,144.11039124006842
-8.07757,-34.890187705882354,131.72136383941915,107.24856262346358,153.45377130916265,107.24856675845294,138.45456186540068,144.2803588331019
-8.07757,-34.889974343137254,131.93466803383433,108.69272808233961,153.8655961682754,108.69273207101693,138.41941959318896,144.45701058073
-8.07757,-34.889760980392154,132.16229604296643,110.08633768504478,154.27261813202992,110.08634153563,138.39601656291154,144.64012770409332
-8.07757,-34.88954761764706,132.40365764759255,111.43223915251141,154.67494744991743,111.43224287279477,138.38440034183282,144.8294889617364
-8.07757,-34.88933425490196,132.65814678900938,112.73312255992076,155.07269063488093,112.73312615723958,138.38459459576833,145.024871370613
-8.07757,-34.88912089215686,132.92514583526497,113.99151602240607,155.46595062946434,113.9915195036424,138.39659892866032,145.2260508974861
-8.07757,-34.88890752941177,133.2040296612918,115.2097870855913,155.85482696298175,115.20979045718113,138.4203888852625,145.43280311797457
-8.07757,-34.88869416666667,133.4941695028795,116.39014769803606,156.239415900172,116.39015096598712,138.4559161169094,145.64490384085252
-8.07757,-34.88848080392157,133.79493655260572,117.53466132490448,156.6198105817697,117.53466449481823,138.50310870799967,145.8621296956962
-8.07757,-34.88826744117647,134.1057052741651,118.64525123245991,156.99610115774396,118.6452543095559,138.56187165859802,146.08425868265527
-8.07757,-34.888054078431374,134.42585641886478,119.72370929438998,157.36837491346498,119.72371228353069,138.6320875163835,146.31107068333637
-8.07757,-34.88784071568627,134.75477973541206,120.77170489409244,157.7367163893861,120.77170779980841,138.71361714921736,146.54234793240917
-8.07757,-34.88762735294117,135.09187637021347,121.79079364848192,158.10120749444494,121.79079647499566,138.80630064776793,146.77787544972597
-8.07757,-34.88741399019608,135.43656096137377,122.78242578451949,158.46192761379538,122.7824285357685,138.90995834617212,147.0174414333625
-8.07757,-34.88720062745098,135.7882634340579,123.74795406972464,158.81895371110375,123.74795674938312,139.02439194738832,147.26083761409384
-8.07757,-34.88698726470588,136.14643050879198,124.68864124601464,159.17236042562874,124.6886438575136,139.14938573889228,147.50785957208547
-8.07757,-34.88677390196079,136.51052693771138,125.60566694911043,159.52222016460362,125.60566949565637,139.28470788379138,147.75830701703643
-8.07757,-34.88656053921569,136.88003648581207,126.50013411579911,159.86860319109073,126.50013660039139,139.43011177197187,148.01198403300057
-8.07757,-34.886347176470586,137.25446267589473,127.37307489471664,160.21157770746956,127.37307732016347,139.58533741578458,148.2686992892686
-8.07757,-34.886133813725486,137.6333293172567,128.2254560852101,160.55120993502368,128.22545845414302,139.75011287510588,148.5282662190637
-8.07757,-34.88592045098039,138.01618083823848,129.05818413224966,160.88756418966958,129.0581864471373,139.9241556969007,148.79050316761177
-8.07757,-34.88570708823529,138.40258244308234,129.87210970825228,161.2207029541779,129.87211197141235,140.10717435522665,149.05523351145635
-8.07757,-34.88549372549019,138.79212011283693,130.66803191232762,161.55068694690823,130.66803412593845,140.29886967833812,149.322285750693
-8.07757,-34.8852803627451,139.18440046980547,131.4467021178324,161.8775751874567,131.44670428394323,140.49893625078448,149.5914935761257
-8.07741932231405,-34.90683,151.2695847075312,140.5396449256168,69.15533029336066,140.53964324498577,158.7621584753383,153.234618761182
-8.07741932231405,-34.9066166372549,150.89635074736222,139.93688193129034,72.59413129256541,139.9368802217044,158.46355814463513,152.94631309718523
-8.07741932231405,-34.906403274509806,150.52079731921222,139.3236464209538,75.89988497262729,139.323644681415,158.16351957604135,152.65833728036117
-8.07741932231405,-34.906189911764706,150.14295033623614,138.69957446403484,79.03956891865838,138.6995726934938,157.86205814405199,152.37078925954316
-8.07741932231405,-34.905976549019606,149.7628398577684,138.0642832004992,82.00374129470322,138.0642813978514,157.5591909971463,152.08377158008508
-8.07741932231405,-34.90576318627451,149.38050040172496,137.41736953541113,84.79533724872701,137.4173676994933,157.2549371618554,151.79739150662914
-8.07741932231405,-34.90554982352941,148.99597127672718,136.75840872222315,87.42329711887677,136.758406851809,156.94931765193834,151.5117611415026
-8.07741932231405,-34.90533646078431,148.60929693497187,136.08695282384727,89.89907190952752,136.08695091764307,156.64235558293666,151.2269975378026
-8.07741932231405,-34.90512309803921,148.22052734649543,135.4025290386929,92.2347659261786,135.40252709533243,156.33407629208807,150.94322280587144
-8.07741932231405,-34.90490973529412,147.82971839590104,134.70463787820478,94.44218976428928,134.70463589624404,156.0245074639305,150.6605642121086
-8.07741932231405,-34.90469637254902,147.43693230221456,133.99275118024698,96.53241210369902,133.99274915815843,155.71367926163438,150.37915426870703
-8.07741932231405,-34.90448300980392,147.04223806283954,133.2663099415573,98.5155807053759,133.26630787772345,155.4016244643806,150.09913081307405
-8.07741932231405,-34.904269647058825,146.64571192204366,132.52472194971867,100.40088535441205,132.52471984242507,155.08837861072732,149.8206370752748
-8.07741932231405,-34.904056284313725,146.24743786466743,131.7673591935401,102.19659252920198,131.76735704096785,154.77398014818274,149.5438217320123
-8.07741932231405,-34.903842921568625,145.84750813561794,130.99355502833598,103.91011330926489,130.99355282855325,154.45847058918528,149.26883894556863
-8.07741932231405,-34.90362955882353,145.44602378518678,130.20260106921293,105.54808370628999,130.20259882016583,154.14189467338784,148.99584838580049
-8.07741932231405,-34.90341619607843,145.04309524038564,129.39374378315037,107.1164464475292,129.39374148265298,153.82430053639885,148.72501523346196
-8.07741932231405,-34.90320283333333,144.63884290225351,128.56618074743676,108.62052871593835,128.56617839316007,153.50573988510425,148.45651016305658
-8.07741932231405,-34.90298947058823,144.23339776842414,127.719056537732,110.06511337495982,127.71905412719187,153.18626817936345,148.19050930311573
-8.07741932231405,-34.90277610784314,143.82690208036783,126.85145820615872,111.45450284489857,126.85145573670238,152.8659448202014,147.92719417207852
-8.07741932231405,-34.90256274509804,143.41950999394547,125.96241030507696,112.7925756622603,125.96240777386848,152.54483334427508,147.6667515876729
-8.07741932231405,-34.90234938235294,143.0113882718246,125.05086940889996,114.0828361783582,125.05086681290405,152.22300162463793,147.40937354794283
-8.07741932231405,-34.902136019607845,142.60271699529815,124.115718081279,115.3284580388829,124.11571541724314,151.9005220773924,147.155257081777
-8.07741932231405,-34.901922656862745,142.19369029281037,123.1557582320909,116.53232213664344,123.1557554965259,151.57747187404956,146.90460406708826
-8.07741932231405,-34.901709294117644,141.78451708180012,122.16970380579178,117.69704971271719,122.16970099495003,151.25393315934096,146.65762101485768
-8.07741932231405,-34.90149593137255,141.37542181932002,121.15617274031504,118.82503123189704,121.15616985016703,150.9299932738506,146.41451881713493
-8.07741932231405,-34.90128256862745,140.96664525637922,120.11367813735177,119.91845159326388,120.11367516355992,150.6057449810304,146.1755124574565
-8.07741932231405,-34.90106920588235,140.55844518998614,119.04061858956499,120.97931217017205,119.04061552745529,150.28128669805736,145.9408206823092
-8.07741932231405,-34.90085584313726,140.15109720542998,117.93526761998046,122.0094501111495,117.93526446451145,149.95672272958322,145.71066563226375
-8.07741932231405,-34.90064248039216,139.7448954005433,116.79576220948124,123.01055527387419,116.79575895521066,149.63216350359102,145.4852724318803
-8.07741932231405,-34.90042911764706,139.34015308243022,115.62009042214001,123.98418511259564,115.62008706318844,149.3077258084343,145.26486873777273
-8.07741932231405,-34.90021575490196,138.93720342542483,114.4060781918063,124.93177779493581,114.40607472181921,148.9835330296814,145.04968424434784
-8.07741932231405,-34.900002392156864,138.53640007810887,113.15137542093302,125.85466378355957,113.15137183304086,148.65971538560186,144.8399501473823
-8.07741932231405,-34.899789029411764,138.13811770537504,111.85344167505505,126.75407608542668,111.85343796183273,148.3364101596552,144.63589856581325
-8.07741932231405,-34.899575666666664,137.74275245040383,110.50953196165855,127.6311593416203,110.50952811508645,148.01376192845711,144.43776192277917
-8.07741932231405,-34.89936230392157,137.35072229946664,109.11668339082902,128.48697790723193,109.11667940225757,147.6919227831223,144.24577228719716
-8.07741932231405,-34.89914894117647,136.96246733139603,107.67170398524664,129.32252304895542,107.67169984536966,147.37105254197792,144.060160677891
-8.07741932231405,-34.89893557843137,136.57844983220284,106.17116561534544,130.13871937026292,106.17116131418854,147.0513189524206,143.88115633282231
-8.07741932231405,-34.89872221568628,136.19915425376536,104.61140410277514,130.93643055959944,104.61139962970995,146.73289787917668,143.70898594637697
-8.07741932231405,-34.89850885294118,135.82508699488204,102.98853114985039,131.71646454330872,102.98852649365065,146.41597347628337,143.54387287841564
-8.07741932231405,-34.89829549019608,135.4567759822781,101.29846519053208,132.47957811400977,101.29846033949619,146.100738339871,143.38603633936054
-8.07741932231405,-34.89808212745098,135.0947700284895,99.53699194242336,133.2264810964392,99.53698688459988,145.78739363829618,143.23569055600117
-8.07741932231405,-34.89786876470588,134.73963794414774,97.69987101028798,133.95784010378043,97.69986573386092,145.47614921631623,143.09304392344654
-8.07741932231405,-34.89765540196078,134.39196738256373,95.78301328441242,134.67428193131585,95.78300777833107,145.1672236694756,142.95829814900682
-8.07741932231405,-34.89744203921568,134.05236339623374,93.78276645234325,135.37639662760498,93.78276070732397,144.86084438495905,142.83164739438814
-8.07741932231405,-34.89722867647059,133.72144668662182,91.69636453791,136.0647402791405,91.69635854800086,144.5572475446129,142.71327742281832
-8.07741932231405,-34.89701531372549,133.3998515318997,89.5226242486682,136.73983753933913,89.52261801365648,144.25667808596285,142.60336475819025
-8.07741932231405,-34.89680195098039,133.08822338120476,87.26300805658212,137.40218392895807,87.26300158564396,143.9593896169224,142.50207586353469
-8.07741932231405,-34.896588588235296,132.7872161085416,84.92322105554805,138.05224793234785,84.92321437268203,143.66564427952372,142.40956634618277
-8.07741932231405,-34.8963752254902,132.4974889255952,82.51555765032808,138.69047291045237,82.51555080223571,143.37571255825029,142.3259801971401
-8.07741932231405,-34.896161862745096,132.2197029593975,80.06223660044071,139.31727884918968,80.06222966748962,143.08987302848658,142.25144907208528
-8.07741932231405,-34.8959485,131.95451750844282,77.59988553829001,139.93306395967704,77.59987864871604,142.80841204069566,142.1860916212216
-8.07741932231405,-34.8957351372549,131.7025859990009,75.1850042394278,140.53820614547038,75.18499758542333,142.531623335835,142.13001287485073
-8.07741932231405,-34.8955217745098,131.46455167298492,72.89939683024184,141.13306434890015,72.89939068123866,142.25980758843778,142.08330369128157
-8.07741932231405,-34.8953084117647,131.24104304727499,70.8529892476341,141.71797978889032,70.85298395066965,141.99327187334487,142.04604027295287
-8.07741932231405,-34.89509504901961,131.03266919431118,69.17944988560387,142.29327710008243,69.17944583765473,141.73232905312724,142.01828375615264
-8.07741932231405,-34.89488168627451,130.84001490249753,68.0194122445242,142.85926538271192,68.01940982497686,141.47729708347515,142.00007987890388
-8.07741932231405,-34.89466832352941,130.6636357835144,67.49026481769161,143.41623917114322,67.49026429026256,141.22849823477705,141.99145873079246
-8.07741932231405,-34.89445496078432,130.50405340063608,67.65168486378514,143.964479328764,67.65168628999373,140.986258228623,141.99243458757863
-8.07741932231405,-34.894241598039216,130.36175049805044,68.48503697599367,144.50425387578105,68.48504019288089,140.750905289085,142.0030058325124
-8.07741932231405,-34.894028235294115,130.23716641511217,69.90002430969659,145.03581875530128,69.90002898712646,140.52276910988277,142.0231549652499
-8.07741932231405,-34.89381487254902,130.13069277064716,71.76409361774773,145.5594185439891,71.76409935722933,140.302179739047,142.05284869827537
-8.07741932231405,-34.89360150980392,130.04266950203393,73.93682631425878,146.07528711129225,73.93683273612152,140.08946638473665,142.09203813971538
-8.07741932231405,-34.89338814705882,129.97338133989868,76.29433376383398,146.583648231796,76.29434055566853,139.88495614675224,142.14065906043174
-8.07741932231405,-34.89317478431372,129.92305479304054,78.73975047805857,147.0847161548182,78.73975740738854,139.68897267972952,142.19863224236346
-8.07741932231405,-34.89296142156863,129.8918557093816,81.20359910575453,147.5786961345222,81.20360601203129,139.50183479564933,142.2658639041654
-8.07741932231405,-34.89274805882353,129.87988746734916,83.63931035930179,148.06578492395457,83.6393171384326,139.32385501458498,142.34224619941506
-8.07741932231405,-34.89253469607843,129.88718983878286,86.01756873111535,148.5461712356491,86.01757531992064,139.15533807424535,142.42765778188195
-8.07741932231405,-34.892321333333335,129.91373854947224,88.32124373432788,149.0200361717491,88.32125009779742,138.99657941005677,142.5219644318094
-8.07741932231405,-34.892107970588235,129.95944554751006,90.54144579539357,149.48755362589372,90.54145191721719,138.84786361901598,142.62501973659317
-8.07741932231405,-34.891894607843135,130.02415997323,92.67467790954214,149.94889065891482,92.67468378545047,138.70946292170134,142.73666581882355
-8.07741932231405,-34.89168124509804,130.10766980841242,94.72086613521199,150.4042078506188,94.72087176844656,138.5816356376918,142.85673410447274
-8.07741932231405,-34.89146788235294,130.20970416718427,96.68203429225102,150.8536596293226,96.68203969054912,138.46462469058204,142.98504612377232
-8.07741932231405,-34.89125451960784,130.329936177203,98.56142865409996,151.297394580671,98.5614338277197,138.3586561592903,143.12141433726194
-8.07741932231405,-34.89104115686274,130.46798638796415,100.36294844978724,151.73555573753904,100.36295341023259,138.2639378924987,143.26564297967676
-8.07741932231405,-34.89082779411765,130.6234266334615,102.09078082820756,152.16828085216702,102.0907855874184,138.18065820315144,143.4175289143691
-8.07741932231405,-34.89061443137255,130.79578426959696,103.74917113826186,152.59570265197692,103.74917570811039,138.10898465944322,143.57686249134144
-8.07741932231405,-34.89040106862745,130.9845467023836,105.34228211869728,153.01794908000795,105.34228651068545,138.0490629880876,143.74342840217747
-8.07741932231405,-34.890187705882354,131.18916612163108,106.87411113701094,153.43514352131714,106.87411536209822,138.00101610449641,143.91700652574795
-8.07741932231405,-34.889974343137254,131.40906435568357,108.34844505198345,153.84740501619697,108.34844912049894,137.96494328319457,144.09737275890686
-8.07741932231405,-34.889760980392154,131.64363776606402,109.76883921804091,154.25484846099567,109.76884313964908,137.94091948007141,144.28429982689127
-8.07741932231405,-34.88954761764706,131.8922621063794,111.13861175055362,154.65758479762545,111.13861553425366,137.9289948160648,144.47755806885266
-8.07741932231405,-34.88933425490196,132.15429727658147,112.4608472123351,155.05572119239946,112.46085086648046,137.9291942297227,144.6769161943637
-8.07741932231405,-34.88912089215686,132.42909191175283,113.73840589461295,155.44936120479124,113.73840942694287,137.9415173036753,144.88214200730974
-8.07741932231405,-34.88890752941177,132.71598775372922,114.97393619960806,155.83860494701295,114.97393961728494,137.96593826754008,145.09300309432973
-8.07741932231405,-34.88869416666667,133.01432376295577,116.16988851356459,156.22354923489547,116.16989182321427,138.00240617722892,145.30926747536824
-8.07741932231405,-34.88848080392157,133.32343993729106,117.32852954426656,156.60428773051729,117.32853275201828,138.05084526802935,145.5307042144332
-8.07741932231405,-34.88826744117647,133.64268081383273,118.4519564854784,156.98091107734737,118.45195959700422,138.11115547635646,145.75708398937704
-8.07741932231405,-34.888054078431374,133.9713986380612,119.54211062496452,157.3535070281757,119.5421136455166,138.18321312266502,145.98817961976093
-8.07741932231405,-34.88784071568627,134.3089561927226,120.60079018171504,157.7221605664299,120.60079311616039,138.2668717458475,146.22376655251597
-8.07741932231405,-34.88762735294117,134.65472928556918,121.62966226618047,158.0869540210933,121.62966511903338,138.3619630774244,146.4636233053182
-8.07741932231405,-34.88741399019608,135.008108901518,122.6302739286568,158.4479671758449,122.63027670410867,138.46829814222926,146.70753186823467
-8.07741932231405,-34.88720062745098,135.3685030295804,123.60406230385291,158.80527737266394,123.60406500579938,138.58566847085123,146.9552780643169
-8.07741932231405,-34.88698726470588,135.7353381790234,124.55236388629558,159.15895961012646,124.55236651836165,138.71384740801906,147.20665187009504
-8.07741932231405,-34.88677390196079,136.10806060275092,125.47642298716553,159.50908663691942,125.4764255527281,138.85259150049953,147.46144769739456
-8.07741932231405,-34.88656053921569,136.48613724792466,126.37739942976398,159.8557290407498,126.37740193197249,139.00164194761987,147.719464637887
-8.07741932231405,-34.886347176470586,136.86905645538965,127.25637554353742,160.19895533281456,127.25637798533259,139.16072609744984,147.98050667194357
-8.07741932231405,-34.886133813725486,137.25632843070193,128.1143625170212,160.53883202830414,128.11436490115213,139.32955897207864,148.24438284373355
-8.07741932231405,-34.88592045098039,137.6474855094031,128.95230616671805,160.8754237229859,128.95230849575756,139.50784480580214,148.51090740430786
-8.07741932231405,-34.88570708823529,138.0420822393307,129.7710921764289,161.20879316622384,129.7710944527877,139.6952785809675,148.77989992471615
-8.07741932231405,-34.88549372549019,138.43969530178205,130.57155085687222,161.5390013304593,130.57155308281145,139.89154754707158,149.0511853809985
-8.07741932231405,-34.8852803627451,138.83992329288134,131.35446147232716,161.86610747755614,131.35446364997023,140.0963327100953,149.32459421321678
-8.077268644628099,-34.90683,151.10146936054062,140.49027321754716,66.9540713499579,140.49027153213288,158.6243534532541,153.02106559715008
-8.077268644628099,-34.9066166372549,150.72456623750685,139.88576449807132,70.80930821031907,139.88576278344746,158.32335427546911,152.7291637583999
-8.077268644628099,-34.906403274509806,150.34523960312296,139.27068947777934,74.43777429587385,139.2706877329296,158.02086307117244,152.43753504183468
-8.077268644628099,-34.906189911764706,149.96351229561654,138.64467742179124,77.8278600969816,138.6446756456462,157.7168939799259,152.14627783874224
-8.077268644628099,-34.905976549019606,149.57941124755038,138.00733804078223,80.98778939744895,138.00733623221564,157.4114629011219,151.85549527250177
-8.077268644628099,-34.90576318627451,149.19296780358803,137.35826011578484,83.93401069752741,137.3582582736095,157.10458759964112,151.5652953312945
-8.077268644628099,-34.90554982352941,148.80421805899527,136.69701000252303,86.68550067686738,136.69700812548643,156.79628781683937,151.2757909967859
-8.077268644628099,-34.90533646078431,148.41320322001874,136.02313000292938,89.26109841663938,136.023128089709,156.4865853871526,150.98710036780977
-8.077268644628099,-34.90512309803921,148.01996998691737,135.3361365893828,91.67835377117851,135.33613463858083,156.17550436032107,150.69934677771994
-8.077268644628099,-34.90490973529412,147.6245709608549,134.63551846626484,93.95311698450533,134.6355164764025,155.86307112958679,150.41265890431427
-8.077268644628099,-34.90469637254902,147.22706507546948,133.920734450894,96.09948051764664,133.92073242040527,155.54931456592547,150.1271708708659
-8.077268644628099,-34.90448300980392,146.8275180542539,133.19121115435905,98.12987860198831,133.19120908158388,155.23426615865623,149.84302233696312
