0
135.47
231.0
933.63
289.28
89.57
299.65
750.19
771.59
462.08
463.46
228.75
152.99
1963.14
1630.93
380.33
317.82
103.33
624.25
145.85
304.06
278.76
137.78
138.13
409.29
766.59
330.69
1187.37
421.01
171.94
696.62
165.55
662.57
315.32
140.73
547.93
617.34
531.61
160.0
128.27
575.89
2172.09
357.32
63.9
322.99
242.33
1886.24
258.23
54.47
130.25
102.18
744.65
566.89
157.78
231.07
965.47
357.23
311.07
1447.99
365.12
733.49
258.22
660.48
748.43
35.89
1885.13
613.53
628.38
188.61
241.95
140.21
552.25
375.17
295.65
399.44
381.39
178.24
369.95
424.65
1647.85
326.44
274.27
1756.23
552.08
1045.68
358.47
135.85
839.88
48.82
253.88
114.48
677.79
150.2
398.09
2219.48
242.86
409.54
144.6
177.6
247.3
287.89
73.24
148.67
360.82
954.78
88.91
553.42
639.26
198.53
390.57
380.64
1110.68
446.33
301.87
215.42
166.83
360.59
55.2
191.67
595.99
119.57
401.21
132.18
366.99
482.1
180.6
796.5
509.65
139.81
344.03
430.65
539.33
389.44
520.78
235.69
662.7
183.96
590.25
507.4
191.52
212.86
135.08
363.73
273.62
308.4
72.42
441.91
465.48
661.3
808.76
262.95
